mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
3	3	12	12	4.0	0	0	Chord	3/2	1	1	1	1	1	44						
3	3	16	16	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	45	ornamentTremblement					
3	3	12	12	4.0	0	0	Chord	3/2	2	1	1	1	1	46						
3	3	16	16	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	47						
3	3	12	12	4.0	0	0	Chord	3/2	3	1	1	1	1	48						
3	3	16	16	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	49						
3	3	12	12	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	50						2
3	3	14	14	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	51						
3	3	16	16	1.0	1	1	Chord	3/2	4	1	1/4	1/4	1	52						3
3	3	17	17	1.0	5/4	5/4	Chord	3/2	4	1	1/4	1/4	1	53						
3	3	12	12	4.0	0	0	Chord	3/2	5	1	1	1	1	54						
3	3	16	16	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	55	ornamentTremblement					
3	3	12	12	4.0	0	0	Chord	3/2	5	2	1	1	1	56						
3	3	16	16	2.0	1	1	Chord	3/2	5	2	1/2	1/2	1	57						
3	3	12	12	4.0	0	0	Chord	3/2	5	3	1	1	1	58						
3	3	16	16	2.0	1	1	Chord	3/2	5	3	1/2	1/2	1	59						
3	3	12	12	2.0	0	0	Chord	3/2	6	1	1/2	1/2	1	60						
3	3	14	14	2.0	1/2	1/2	Chord	3/2	6	1	1/2	1/2	1	61						
3	3	16	16	1.0	1	1	Chord	3/2	6	1	1/4	1/4	1	62						
3	3	17	17	1.0	5/4	5/4	Chord	3/2	6	1	1/4	1/4	1	63						
3	3	12	12	0.0	0	0	FiguredBass	3/2	7	1	0					1	#			
3	3	12	12	4.0	0	0	Chord	3/2	7	1	1	1	1	64						
3	3	16	16	0.0	1	1	FiguredBass	3/2	7	1	0					1/2	4			
3	3	16	16	2.0	1	1	Chord	3/2	7	1	1/2	1/2	1	65	ornamentTremblement					
3	3	18	18	0.0	3/2	3/2	FiguredBass	3/2	7	1	0					1/2	6			
3	3	12	12	2.0	0	0	Chord	3/2	8	1	1/2	1/2	1	66						
3	3	14	14	2.0	1/2	1/2	Chord	3/2	8	1	1/2	1/2	1	67						
3	3	16	16	1.0	1	1	Chord	3/2	8	1	1/4	1/4	1	68						
3	3	17	17	1.0	5/4	5/4	Chord	3/2	8	1	1/4	1/4	1	69						
4	4	18	18	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	70						
4	4	18	18	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	71						
4	4	18	18	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	72						
4	4	18	18	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	73						
4	4	18	18	6.0	0	0	Chord	3/2	5	1	3/2	1	3/2	74						
4	4	18	18	6.0	0	0	Chord	3/2	5	2	3/2	1	3/2	75						
4	4	18	18	6.0	0	0	Chord	3/2	5	3	3/2	1	3/2	76						
4	4	18	18	6.0	0	0	Chord	3/2	6	1	3/2	1	3/2	77						
4	4	18	18	0.0	0	0	FiguredBass	3/2	7	1	0					3/2	#			
4	4	18	18	6.0	0	0	Chord	3/2	7	1	3/2	1	3/2	78						
4	4	18	18	6.0	0	0	Chord	3/2	8	1	3/2	1	3/2	79						
5	5	24	24	4.0	0	0	Chord	3/2	1	1	1	1	1	80						
5	5	28	28	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	81						
5	5	24	24	4.0	0	0	Chord	3/2	2	1	1	1	1	82						
5	5	28	28	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	83						
5	5	24	24	4.0	0	0	Chord	3/2	3	1	1	1	1	84						
5	5	28	28	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	85						
5	5	24	24	4.0	0	0	Chord	3/2	4	1	1	1	1	86						
5	5	28	28	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	87						
5	5	24	24	4.0	0	0	Chord	3/2	5	1	1	1	1	88						
5	5	28	28	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	89						
5	5	24	24	4.0	0	0	Chord	3/2	5	2	1	1	1	90						
5	5	28	28	2.0	1	1	Chord	3/2	5	2	1/2	1/2	1	91						
5	5	24	24	4.0	0	0	Chord	3/2	5	3	1	1	1	92						
5	5	28	28	2.0	1	1	Chord	3/2	5	3	1/2	1/2	1	93						
5	5	24	24	4.0	0	0	Chord	3/2	6	1	1	1	1	94						
5	5	28	28	2.0	1	1	Chord	3/2	6	1	1/2	1/2	1	95						
5	5	24	24	0.0	0	0	FiguredBass	3/2	7	1	0					1	4			
5	5	24	24	4.0	0	0	Chord	3/2	7	1	1	1	1	96						
5	5	28	28	0.0	1	1	FiguredBass	3/2	7	1	0					1/2	6			
5	5	28	28	2.0	1	1	Chord	3/2	7	1	1/2	1/2	1	97						
5	5	24	24	4.0	0	0	Chord	3/2	8	1	1	1	1	98						
5	5	28	28	2.0	1	1	Chord	3/2	8	1	1/2	1/2	1	99						
6	6	30	30	4.0	0	0	Chord	3/2	1	1	1	1	1	100						
6	6	34	34	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	101						
6	6	30	30	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	102						4
6	6	32	32	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	103						
6	6	34	34	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	104						
6	6	30	30	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	105						5
6	6	32	32	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	106						
6	6	34	34	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	107						
6	6	30	30	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	108						6
6	6	32	32	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	109						
6	6	34	34	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	110						
6	6	34	34	2.0	1	1	Chord	3/2	4	2	1/2	1/2	1	111						
6	6	30	30	4.0	0	0	Chord	3/2	5	1	1	1	1	112						
6	6	34	34	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	113						
6	6	30	30	2.0	0	0	Chord	3/2	5	2	1/2	1/2	1	114						
6	6	32	32	2.0	1/2	1/2	Chord	3/2	5	2	1/2	1/2	1	115						
6	6	34	34	2.0	1	1	Chord	3/2	5	2	1/2	1/2	1	116						
6	6	30	30	2.0	0	0	Chord	3/2	5	3	1/2	1/2	1	117						
6	6	32	32	2.0	1/2	1/2	Chord	3/2	5	3	1/2	1/2	1	118						
6	6	34	34	2.0	1	1	Chord	3/2	5	3	1/2	1/2	1	119						
6	6	30	30	2.0	0	0	Chord	3/2	6	1	1/2	1/2	1	120						
6	6	32	32	2.0	1/2	1/2	Chord	3/2	6	1	1/2	1/2	1	121						
6	6	34	34	2.0	1	1	Chord	3/2	6	1	1/2	1/2	1	122						
6	6	30	30	0.0	0	0	FiguredBass	3/2	7	1	0					1	7	5b		
6	6	30	30	4.0	0	0	Chord	3/2	7	1	1	1	1	123						
6	6	34	34	0.0	1	1	FiguredBass	3/2	7	1	0					1/2	7	#		
6	6	34	34	2.0	1	1	Chord	3/2	7	1	1/2	1/2	1	124						
6	6	36	36	0.0	3/2	3/2	FiguredBass	3/2	7	1	0					1/2	6			
6	6	30	30	2.0	0	0	Chord	3/2	8	1	1/2	1/2	1	125						
6	6	32	32	2.0	1/2	1/2	Chord	3/2	8	1	1/2	1/2	1	126						
6	6	34	34	2.0	1	1	Chord	3/2	8	1	1/2	1/2	1	127						
7	7	36	36	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	128						
7	7	38	38	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	129	ornamentTremblement					
7	7	36	36	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	130						7
7	7	38	38	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	131						
7	7	40	40	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	132						
7	7	36	36	4.0	0	0	Chord	3/2	3	1	1	1	1	133						
7	7	40	40	1.0	1	1	Chord	3/2	3	1	1/4	1/4	1	134						8
7	7	41	41	1.0	5/4	5/4	Chord	3/2	3	1	1/4	1/4	1	135						
7	7	36	36	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	136						9
7	7	38	38	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	137						
7	7	40	40	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	138						
7	7	36	36	2.0	0	0	Chord	3/2	4	2	1/2	1/2	1	139						
7	7	36	36	2.0	0	0	Chord	3/2	5	1	1/2	1/2	1	140						
7	7	38	38	4.0	1/2	1/2	Chord	3/2	5	1	1	1	1	141	ornamentTremblement					
7	7	36	36	4.0	0	0	Chord	3/2	5	2	1	1	1	142						
7	7	40	40	1.0	1	1	Chord	3/2	5	2	1/4	1/4	1	143						
7	7	41	41	1.0	5/4	5/4	Chord	3/2	5	2	1/4	1/4	1	144						
7	7	36	36	2.0	0	0	Chord	3/2	5	3	1/2	1/2	1	145						
7	7	38	38	2.0	1/2	1/2	Chord	3/2	5	3	1/2	1/2	1	146						
7	7	40	40	2.0	1	1	Chord	3/2	5	3	1/2	1/2	1	147						
7	7	36	36	2.0	0	0	Chord	3/2	5	4	1/2	1/2	1	148						
7	7	36	36	2.0	0	0	Chord	3/2	6	1	1/2	1/2	1	149						
7	7	38	38	2.0	1/2	1/2	Chord	3/2	6	1	1/2	1/2	1	150						
7	7	40	40	2.0	1	1	Chord	3/2	6	1	1/2	1/2	1	151						
7	7	36	36	2.0	0	0	Chord	3/2	7	1	1/2	1/2	1	152						
7	7	38	38	0.0	1/2	1/2	FiguredBass	3/2	7	1	0					1	6	5	b	
7	7	38	38	4.0	1/2	1/2	Chord	3/2	7	1	1	1	1	153	ornamentTremblement					
7	7	36	36	0.0	0	0	FiguredBass	3/2	8	1	0					1/2	#			
7	7	36	36	2.0	0	0	Chord	3/2	8	1	1/2	1/2	1	154						
7	7	38	38	2.0	1/2	1/2	Chord	3/2	8	1	1/2	1/2	1	155						
7	7	40	40	2.0	1	1	Chord	3/2	8	1	1/2	1/2	1	156						
8	8	42	42	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	157						
8	8	42	42	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	158						
8	8	42	42	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	159						
8	8	42	42	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	160						
8	8	42	42	6.0	0	0	Chord	3/2	5	1	3/2	1	3/2	161						
8	8	42	42	6.0	0	0	Chord	3/2	5	2	3/2	1	3/2	162						
8	8	42	42	6.0	0	0	Chord	3/2	5	3	3/2	1	3/2	163						
8	8	42	42	6.0	0	0	Chord	3/2	6	1	3/2	1	3/2	164						
8	8	42	42	6.0	0	0	Chord	3/2	7	1	3/2	1	3/2	165						
8	8	42	42	6.0	0	0	Chord	3/2	8	1	3/2	1	3/2	166						
9	9	48	48	4.0	0	0	Chord	3/2	1	1	1	1	1	167						
9	9	52	52	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	168						
9	9	48	48	4.0	0	0	Chord	3/2	2	1	1	1	1	169						
9	9	52	52	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	170						
9	9	48	48	4.0	0	0	Chord	3/2	3	1	1	1	1	171						
9	9	52	52	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	172						
9	9	48	48	4.0	0	0	Chord	3/2	4	1	1	1	1	173						
9	9	52	52	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	174						
9	9	48	48	4.0	0	0	Chord	3/2	5	1	1	1	1	175						
9	9	52	52	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	176						
9	9	48	48	4.0	0	0	Chord	3/2	5	2	1	1	1	177						
9	9	52	52	2.0	1	1	Chord	3/2	5	2	1/2	1/2	1	178						
9	9	48	48	4.0	0	0	Chord	3/2	5	3	1	1	1	179						
9	9	52	52	2.0	1	1	Chord	3/2	5	3	1/2	1/2	1	180						
9	9	48	48	4.0	0	0	Chord	3/2	6	1	1	1	1	181						
9	9	52	52	2.0	1	1	Chord	3/2	6	1	1/2	1/2	1	182						
9	9	48	48	0.0	0	0	FiguredBass	3/2	7	1	0					1	h			
9	9	48	48	4.0	0	0	Chord	3/2	7	1	1	1	1	183						
9	9	52	52	2.0	1	1	Chord	3/2	7	1	1/2	1/2	1	184						
9	9	48	48	4.0	0	0	Chord	3/2	8	1	1	1	1	185						
9	9	52	52	2.0	1	1	Chord	3/2	8	1	1/2	1/2	1	186						
10	10	54	54	4.0	0	0	Chord	3/2	1	1	1	1	1	187						
10	10	58	58	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	188						
10	10	54	54	4.0	0	0	Chord	3/2	2	1	1	1	1	189						
10	10	58	58	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	190						
10	10	54	54	4.0	0	0	Chord	3/2	3	1	1	1	1	191						
10	10	58	58	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	192						
10	10	54	54	4.0	0	0	Chord	3/2	4	1	1	1	1	193						
10	10	58	58	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	194						
10	10	54	54	4.0	0	0	Chord	3/2	5	1	1	1	1	195						
10	10	58	58	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	196						
10	10	54	54	4.0	0	0	Chord	3/2	5	2	1	1	1	197						
10	10	58	58	2.0	1	1	Chord	3/2	5	2	1/2	1/2	1	198						
10	10	54	54	4.0	0	0	Chord	3/2	5	3	1	1	1	199						
10	10	58	58	2.0	1	1	Chord	3/2	5	3	1/2	1/2	1	200						
10	10	54	54	4.0	0	0	Chord	3/2	6	1	1	1	1	201						
10	10	58	58	2.0	1	1	Chord	3/2	6	1	1/2	1/2	1	202						
10	10	54	54	0.0	0	0	FiguredBass	3/2	7	1	0					1	6			
10	10	54	54	4.0	0	0	Chord	3/2	7	1	1	1	1	203						
10	10	58	58	0.0	1	1	FiguredBass	3/2	7	1	0					1/2	6			
10	10	58	58	2.0	1	1	Chord	3/2	7	1	1/2	1/2	1	204						
10	10	54	54	4.0	0	0	Chord	3/2	8	1	1	1	1	205						
10	10	58	58	2.0	1	1	Chord	3/2	8	1	1/2	1/2	1	206						
11	11	60	60	4.0	0	0	Chord	3/2	1	1	1	1	1	207						
11	11	64	64	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	208	ornamentTremblement					
11	11	60	60	4.0	0	0	Chord	3/2	2	1	1	1	1	209						
11	11	64	64	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	210	ornamentTremblement					
11	11	60	60	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	211						10
11	11	62	62	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	212						
11	11	64	64	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	213						
11	11	60	60	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	214						11
11	11	62	62	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	215						
11	11	64	64	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	216						
11	11	60	60	4.0	0	0	Chord	3/2	5	1	1	1	1	217						
11	11	64	64	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	218	ornamentTremblement					
11	11	60	60	2.0	0	0	Chord	3/2	5	2	1/2	1/2	1	219						
11	11	62	62	2.0	1/2	1/2	Chord	3/2	5	2	1/2	1/2	1	220						
11	11	64	64	2.0	1	1	Chord	3/2	5	2	1/2	1/2	1	221						
11	11	60	60	4.0	0	0	Chord	3/2	5	3	1	1	1	222						
11	11	64	64	2.0	1	1	Chord	3/2	5	3	1/2	1/2	1	223						
11	11	60	60	2.0	0	0	Chord	3/2	6	1	1/2	1/2	1	224						
11	11	62	62	2.0	1/2	1/2	Chord	3/2	6	1	1/2	1/2	1	225						
11	11	64	64	2.0	1	1	Chord	3/2	6	1	1/2	1/2	1	226						
11	11	60	60	0.0	0	0	FiguredBass	3/2	7	1	0					1	6	4		
11	11	60	60	4.0	0	0	Chord	3/2	7	1	1	1	1	227						
11	11	64	64	0.0	1	1	FiguredBass	3/2	7	1	0					1/2	7	5		
11	11	64	64	2.0	1	1	Chord	3/2	7	1	1/2	1/2	1	228	ornamentTremblement					
11	11	66	66	0.0	3/2	3/2	FiguredBass	3/2	7	1	0					1/2	h			
11	11	60	60	2.0	0	0	Chord	3/2	8	1	1/2	1/2	1	229						
11	11	62	62	2.0	1/2	1/2	Chord	3/2	8	1	1/2	1/2	1	230						
11	11	64	64	2.0	1	1	Chord	3/2	8	1	1/2	1/2	1	231						
12	12	66	66	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	232						
12	12	66	66	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	233						
12	12	66	66	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	234						
12	12	66	66	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	235						
12	12	66	66	6.0	0	0	Chord	3/2	4	2	3/2	1	3/2	236						
12	12	66	66	6.0	0	0	Chord	3/2	5	1	3/2	1	3/2	237						
12	12	66	66	6.0	0	0	Chord	3/2	5	2	3/2	1	3/2	238						
12	12	66	66	6.0	0	0	Chord	3/2	5	3	3/2	1	3/2	239						
12	12	66	66	6.0	0	0	Chord	3/2	6	1	3/2	1	3/2	240						
12	12	66	66	6.0	0	0	Chord	3/2	7	1	3/2	1	3/2	241						
12	12	66	66	6.0	0	0	Chord	3/2	8	1	3/2	1	3/2	242						
13	13	72	72	4.0	0	0	Chord	3/2	1	1	1	1	1	243						
13	13	76	76	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	244						
13	13	72	72	4.0	0	0	Chord	3/2	2	1	1	1	1	245						
13	13	76	76	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	246						
13	13	72	72	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	247						12
13	13	74	74	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	248						
13	13	76	76	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	249						
13	13	72	72	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	250						13
13	13	74	74	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	251						
13	13	76	76	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	252						
13	13	72	72	4.0	0	0	Chord	3/2	5	1	1	1	1	253						
13	13	76	76	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	254						
13	13	72	72	4.0	0	0	Chord	3/2	5	2	1	1	1	255						
13	13	76	76	2.0	1	1	Chord	3/2	5	2	1/2	1/2	1	256						
13	13	72	72	4.0	0	0	Chord	3/2	5	3	1	1	1	257						
13	13	76	76	2.0	1	1	Chord	3/2	5	3	1/2	1/2	1	258						
13	13	72	72	2.0	0	0	Chord	3/2	6	1	1/2	1/2	1	259						
13	13	74	74	2.0	1/2	1/2	Chord	3/2	6	1	1/2	1/2	1	260						
13	13	76	76	2.0	1	1	Chord	3/2	6	1	1/2	1/2	1	261						
13	13	72	72	4.0	0	0	Chord	3/2	7	1	1	1	1	262						
13	13	76	76	0.0	1	1	FiguredBass	3/2	7	1	0					1/2	6			
13	13	76	76	2.0	1	1	Chord	3/2	7	1	1/2	1/2	1	263						
13	13	78	78	0.0	3/2	3/2	FiguredBass	3/2	7	1	0					1/2	6			
13	13	72	72	2.0	0	0	Chord	3/2	8	1	1/2	1/2	1	264						
13	13	74	74	2.0	1/2	1/2	Chord	3/2	8	1	1/2	1/2	1	265						
13	13	76	76	2.0	1	1	Chord	3/2	8	1	1/2	1/2	1	266						
14	14	78	78	4.0	0	0	Chord	3/2	1	1	1	1	1	267						
14	14	82	82	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	268						
14	14	78	78	4.0	0	0	Chord	3/2	2	1	1	1	1	269						
14	14	82	82	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	270						
14	14	78	78	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	271						14
14	14	80	80	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	272						
14	14	82	82	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	273						
14	14	78	78	4.0	0	0	Chord	3/2	4	1	1	1	1	274						
14	14	82	82	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	275						
14	14	78	78	4.0	0	0	Chord	3/2	5	1	1	1	1	276						
14	14	82	82	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	277						
14	14	78	78	4.0	0	0	Chord	3/2	5	2	1	1	1	278						
14	14	82	82	2.0	1	1	Chord	3/2	5	2	1/2	1/2	1	279						
14	14	78	78	4.0	0	0	Chord	3/2	5	3	1	1	1	280						
14	14	82	82	2.0	1	1	Chord	3/2	5	3	1/2	1/2	1	281						
14	14	78	78	4.0	0	0	Chord	3/2	6	1	1	1	1	282						
14	14	82	82	2.0	1	1	Chord	3/2	6	1	1/2	1/2	1	283						
14	14	78	78	4.0	0	0	Chord	3/2	7	1	1	1	1	284						
14	14	82	82	0.0	1	1	FiguredBass	3/2	7	1	0					1/2	7	#		
14	14	82	82	2.0	1	1	Chord	3/2	7	1	1/2	1/2	1	285						
14	14	78	78	4.0	0	0	Chord	3/2	8	1	1	1	1	286						
14	14	82	82	2.0	1	1	Chord	3/2	8	1	1/2	1/2	1	287						
15	15	84	84	4.0	0	0	Chord	3/2	1	1	1	1	1	288						
15	15	88	88	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	289	ornamentTremblement					
15	15	84	84	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	290						15
15	15	86	86	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	291						
15	15	88	88	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	292	ornamentTremblement					
15	15	84	84	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	293						16
15	15	86	86	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	294						
15	15	88	88	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	295						
15	15	84	84	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	296						17
15	15	86	86	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	297						
15	15	88	88	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	298						
15	15	84	84	4.0	0	0	Chord	3/2	5	1	1	1	1	299						
15	15	88	88	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	300	ornamentTremblement					
15	15	84	84	2.0	0	0	Chord	3/2	5	2	1/2	1/2	1	301						
15	15	86	86	4.0	1/2	1/2	Chord	3/2	5	2	1	1	1	302						
15	15	84	84	2.0	0	0	Chord	3/2	5	3	1/2	1/2	1	303						
15	15	86	86	2.0	1/2	1/2	Chord	3/2	5	3	1/2	1/2	1	304						
15	15	88	88	2.0	1	1	Chord	3/2	5	3	1/2	1/2	1	305						
15	15	84	84	2.0	0	0	Chord	3/2	6	1	1/2	1/2	1	306						
15	15	86	86	2.0	1/2	1/2	Chord	3/2	6	1	1/2	1/2	1	307						
15	15	88	88	2.0	1	1	Chord	3/2	6	1	1/2	1/2	1	308						
15	15	84	84	4.0	0	0	Chord	3/2	7	1	1	1	1	309						
15	15	88	88	0.0	1	1	FiguredBass	3/2	7	1	0					1/2	6	5		
15	15	88	88	2.0	1	1	Chord	3/2	7	1	1/2	1/2	1	310	ornamentTremblement					
