mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	2.0	0	0	3/2	4	1	1/2	1/2	1		-1	53	F3	3	9
1	1	0	0	4.0	0	0	3/2	6	2	1	1	1		-1	53	F3	3	21
1	1	0	0	4.0	0	0	3/2	8	1	1	1	1		-1	53	F3	3	26
1	1	0	0	2.0	0	0	3/2	3	1	1/2	1/2	1		3	57	A3	3	6
1	1	0	0	2.0	0	0	3/2	6	1	1/2	1/2	1		3	57	A3	3	18
1	1	0	0	2.0	0	0	3/2	2	1	1/2	1/2	1		0	60	C4	4	3
1	1	0	0	2.0	0	0	3/2	5	2	1/2	1/2	1		0	60	C4	4	15
1	1	0	0	2.0	0	0	3/2	1	1	1/2	1/2	1		-1	65	F4	4	0
1	1	0	0	2.0	0	0	3/2	5	1	1/2	1/2	1		-1	65	F4	4	12
1	1	0	0	2.0	0	0	3/2	7	1	1/2	1/2	1		-1	65	F4	4	23
1	1	2	2	2.0	1/2	1/2	3/2	4	1	1/2	1/2	1		-1	53	F3	3	10
1	1	2	2	2.0	1/2	1/2	3/2	3	1	1/2	1/2	1		0	60	C4	4	7
1	1	2	2	2.0	1/2	1/2	3/2	6	1	1/2	1/2	1		0	60	C4	4	19
1	1	2	2	2.0	1/2	1/2	3/2	2	1	1/2	1/2	1		-1	65	F4	4	4
1	1	2	2	2.0	1/2	1/2	3/2	5	2	1/2	1/2	1		-1	65	F4	4	16
1	1	2	2	2.0	1/2	1/2	3/2	1	1	1/2	1/2	1		3	69	A4	4	1
1	1	2	2	2.0	1/2	1/2	3/2	5	1	1/2	1/2	1		3	69	A4	4	13
1	1	2	2	2.0	1/2	1/2	3/2	7	1	1/2	1/2	1		3	69	A4	4	24
1	1	4	4	2.0	1	1	3/2	4	1	1/2	1/2	1		4	52	E3	3	11
1	1	4	4	2.0	1	1	3/2	6	2	1/2	1/2	1		4	52	E3	3	22
1	1	4	4	2.0	1	1	3/2	8	1	1/2	1/2	1		4	52	E3	3	27
1	1	4	4	2.0	1	1	3/2	3	1	1/2	1/2	1		0	60	C4	4	8
1	1	4	4	2.0	1	1	3/2	6	1	1/2	1/2	1		0	60	C4	4	20
1	1	4	4	2.0	1	1	3/2	2	1	1/2	1/2	1		1	67	G4	4	5
1	1	4	4	2.0	1	1	3/2	5	2	1/2	1/2	1		1	67	G4	4	17
1	1	4	4	2.0	1	1	3/2	1	1	1/2	1/2	1		0	72	C5	5	2
1	1	4	4	2.0	1	1	3/2	5	1	1/2	1/2	1		0	72	C5	5	14
1	1	4	4	2.0	1	1	3/2	7	1	1/2	1/2	1		0	72	C5	5	25
2	2	6	6	2.0	0	0	3/2	4	1	1/2	1/2	1		-1	53	F3	3	37
2	2	6	6	2.0	0	0	3/2	6	2	1/2	1/2	1		-1	53	F3	3	49
2	2	6	6	2.0	0	0	3/2	8	1	1/2	1/2	1		-1	53	F3	3	55
2	2	6	6	2.0	0	0	3/2	3	1	1/2	1/2	1		0	60	C4	4	34
2	2	6	6	2.0	0	0	3/2	6	1	1/2	1/2	1		0	60	C4	4	46
2	2	6	6	2.0	0	0	3/2	2	1	1/2	1/2	1		-1	65	F4	4	31
2	2	6	6	2.0	0	0	3/2	5	2	1/2	1/2	1		-1	65	F4	4	43
2	2	6	6	2.0	0	0	3/2	1	1	1/2	1/2	1		3	69	A4	4	28
2	2	6	6	2.0	0	0	3/2	5	1	1/2	1/2	1		3	69	A4	4	40
2	2	6	6	2.0	0	0	3/2	7	1	1/2	1/2	1		3	69	A4	4	52
2	2	8	8	2.0	1/2	1/2	3/2	4	1	1/2	1/2	1		0	48	C3	3	38
2	2	8	8	2.0	1/2	1/2	3/2	6	2	1/2	1/2	1		0	48	C3	3	50
2	2	8	8	2.0	1/2	1/2	3/2	8	1	1/2	1/2	1		0	48	C3	3	56
2	2	8	8	2.0	1/2	1/2	3/2	3	1	1/2	1/2	1		-2	58	Bb3	3	35
2	2	8	8	2.0	1/2	1/2	3/2	6	1	1/2	1/2	1		-2	58	Bb3	3	47
2	2	8	8	2.0	1/2	1/2	3/2	2	1	1/2	1/2	1		4	64	E4	4	32
2	2	8	8	2.0	1/2	1/2	3/2	5	2	1/2	1/2	1		4	64	E4	4	44
2	2	8	8	2.0	1/2	1/2	3/2	1	1	1/2	1/2	1		1	67	G4	4	29
2	2	8	8	2.0	1/2	1/2	3/2	5	1	1/2	1/2	1		1	67	G4	4	41
2	2	8	8	2.0	1/2	1/2	3/2	7	1	1/2	1/2	1		1	67	G4	4	53
2	2	10	10	2.0	1	1	3/2	4	1	1/2	1/2	1		2	50	D3	3	39
2	2	10	10	2.0	1	1	3/2	6	2	1/2	1/2	1		2	50	D3	3	51
2	2	10	10	2.0	1	1	3/2	8	1	1/2	1/2	1		2	50	D3	3	57
2	2	10	10	2.0	1	1	3/2	3	1	1/2	1/2	1		3	57	A3	3	36
2	2	10	10	2.0	1	1	3/2	6	1	1/2	1/2	1		3	57	A3	3	48
2	2	10	10	2.0	1	1	3/2	1	1	1/2	1/2	1		-1	65	F4	4	30
2	2	10	10	2.0	1	1	3/2	2	1	1/2	1/2	1	1	-1	65	F4	4	33
2	2	10	10	2.0	1	1	3/2	5	1	1/2	1/2	1		-1	65	F4	4	42
2	2	10	10	2.0	1	1	3/2	5	2	1/2	1/2	1	1	-1	65	F4	4	45
2	2	10	10	2.0	1	1	3/2	7	1	1/2	1/2	1		-1	65	F4	4	54
3	3	12	12	2.0	0	0	3/2	4	1	1/2	1/2	1		-2	46	Bb2	2	67
3	3	12	12	2.0	0	0	3/2	6	2	1/2	1/2	1		-2	46	Bb2	2	77
3	3	12	12	2.0	0	0	3/2	8	1	1/2	1/2	1		-2	46	Bb2	2	82
3	3	12	12	2.0	0	0	3/2	3	1	1/2	1/2	1		2	62	D4	4	64
3	3	12	12	2.0	0	0	3/2	6	1	1/2	1/2	1		2	62	D4	4	75
3	3	12	12	2.0	0	0	3/2	2	1	1/2	1/2	1	-1	-1	65	F4	4	61
3	3	12	12	4.0	0	0	3/2	5	2	1	1	1	-1	-1	65	F4	4	73
3	3	12	12	2.0	0	0	3/2	1	1	1/2	1/2	1		1	67	G4	4	58
3	3	12	12	2.0	0	0	3/2	5	1	1/2	1/2	1		1	67	G4	4	70
3	3	12	12	2.0	0	0	3/2	7	1	1/2	1/2	1		1	67	G4	4	79
3	3	14	14	2.0	1/2	1/2	3/2	4	1	1/2	1/2	1		0	48	C3	3	68
3	3	14	14	4.0	1/2	1/2	3/2	6	2	1	1	1		0	48	C3	3	78
3	3	14	14	4.0	1/2	1/2	3/2	8	1	1	1	1		0	48	C3	3	83
3	3	14	14	2.0	1/2	1/2	3/2	3	1	1/2	1/2	1		0	60	C4	4	65
3	3	14	14	4.0	1/2	1/2	3/2	6	1	1	1	1		0	60	C4	4	76
3	3	14	14	2.0	1/2	1/2	3/2	2	1	1/2	1/2	1		-1	65	F4	4	62
3	3	14	14	2.0	1/2	1/2	3/2	1	1	1/2	1/2	1		3	69	A4	4	59
3	3	14	14	2.0	1/2	1/2	3/2	5	1	1/2	1/2	1		3	69	A4	4	71
3	3	14	14	2.0	1/2	1/2	3/2	7	1	1/2	1/2	1		3	69	A4	4	80
3	3	16	16	2.0	1	1	3/2	4	1	1/2	1/2	1		0	48	C3	3	69
3	3	16	16	2.0	1	1	3/2	3	1	1/2	1/2	1		0	60	C4	4	66
3	3	16	16	2.0	1	1	3/2	2	1	1/2	1/2	1		4	64	E4	4	63
