mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	2.0	0	0	4/4	4	1	1/2	1/2	1		1	55	G3	3	6
1	1	0	0	2.0	0	0	4/4	6	2	1/2	1/2	1		1	55	G3	3	14
1	1	0	0	2.0	0	0	4/4	8	1	1/2	1/2	1		1	55	G3	3	18
1	1	0	0	2.0	0	0	4/4	3	1	1/2	1/2	1		-2	58	Bb3	3	4
1	1	0	0	2.0	0	0	4/4	6	1	1/2	1/2	1		-2	58	Bb3	3	12
1	1	0	0	2.0	0	0	4/4	2	1	1/2	1/2	1		2	62	D4	4	2
1	1	0	0	2.0	0	0	4/4	5	2	1/2	1/2	1		2	62	D4	4	10
1	1	0	0	2.0	0	0	4/4	1	1	1/2	1/2	1		1	67	G4	4	0
1	1	0	0	2.0	0	0	4/4	5	1	1/2	1/2	1		1	67	G4	4	8
1	1	0	0	2.0	0	0	4/4	7	1	1/2	1/2	1		1	67	G4	4	16
1	1	2	2	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		7	49	C#3	3	7
1	1	2	2	2.0	1/2	1/2	4/4	6	2	1/2	1/2	1		7	49	C#3	3	15
1	1	2	2	2.0	1/2	1/2	4/4	8	1	1/2	1/2	1		7	49	C#3	3	19
1	1	2	2	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		3	57	A3	3	5
1	1	2	2	2.0	1/2	1/2	4/4	6	1	1/2	1/2	1		3	57	A3	3	13
1	1	2	2	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		4	64	E4	4	3
1	1	2	2	2.0	1/2	1/2	4/4	5	2	1/2	1/2	1		4	64	E4	4	11
1	1	2	2	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		1	67	G4	4	1
1	1	2	2	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		1	67	G4	4	9
1	1	2	2	2.0	1/2	1/2	4/4	7	1	1/2	1/2	1		1	67	G4	4	17
2	2	4	4	2.0	0	0	4/4	4	1	1/2	1/2	1		2	50	D3	3	26
2	2	4	4	2.0	0	0	4/4	6	2	1/2	1/2	1		2	50	D3	3	34
2	2	4	4	2.0	0	0	4/4	8	1	1/2	1/2	1		2	50	D3	3	38
2	2	4	4	2.0	0	0	4/4	3	1	1/2	1/2	1		3	57	A3	3	24
2	2	4	4	2.0	0	0	4/4	6	1	1/2	1/2	1		3	57	A3	3	32
2	2	4	4	2.0	0	0	4/4	1	1	1/2	1/2	1		-1	65	F4	4	20
2	2	4	4	2.0	0	0	4/4	2	1	1/2	1/2	1		-1	65	F4	4	22
2	2	4	4	2.0	0	0	4/4	5	1	1/2	1/2	1		-1	65	F4	4	28
2	2	4	4	2.0	0	0	4/4	5	2	1/2	1/2	1		-1	65	F4	4	30
2	2	4	4	2.0	0	0	4/4	7	1	1/2	1/2	1		-1	65	F4	4	36
2	2	6	6	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		4	52	E3	3	27
2	2	6	6	2.0	1/2	1/2	4/4	6	2	1/2	1/2	1		4	52	E3	3	35
2	2	6	6	2.0	1/2	1/2	4/4	8	1	1/2	1/2	1		4	52	E3	3	39
2	2	6	6	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1	1	0	60	C4	4	25
2	2	6	6	2.0	1/2	1/2	4/4	6	1	1/2	1/2	1		0	60	C4	4	33
2	2	6	6	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		1	67	G4	4	23
2	2	6	6	2.0	1/2	1/2	4/4	5	2	1/2	1/2	1		1	67	G4	4	31
2	2	6	6	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		-2	70	Bb4	4	21
2	2	6	6	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		-2	70	Bb4	4	29
2	2	6	6	2.0	1/2	1/2	4/4	7	1	1/2	1/2	1		-2	70	Bb4	4	37
3	3	8	8	1.0	0	0	4/4	4	1	1/4	1/4	1		6	54	F#3	3	49
3	3	8	8	1.0	0	0	4/4	6	2	1/4	1/4	1		6	54	F#3	3	61
3	3	8	8	1.0	0	0	4/4	8	1	1/4	1/4	1		6	54	F#3	3	67
3	3	8	8	1.0	0	0	4/4	3	1	1/4	1/4	1	-1	0	60	C4	4	46
3	3	8	8	1.0	0	0	4/4	6	1	1/4	1/4	1		0	60	C4	4	58
3	3	8	8	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	43
3	3	8	8	1.0	0	0	4/4	5	2	1/4	1/4	1		2	62	D4	4	55
3	3	8	8	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	40
3	3	8	8	1.0	0	0	4/4	5	1	1/4	1/4	1		3	69	A4	4	52
3	3	8	8	1.0	0	0	4/4	7	1	1/4	1/4	1		3	69	A4	4	64
3	3	9	9	1.0	1/4	1/4	4/4	4	1	1/4	1/4	1		1	55	G3	3	50
3	3	9	9	1.0	1/4	1/4	4/4	6	2	1/4	1/4	1		1	55	G3	3	62
3	3	9	9	1.0	1/4	1/4	4/4	8	1	1/4	1/4	1		1	55	G3	3	68
3	3	9	9	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		-2	58	Bb3	3	47
3	3	9	9	1.0	1/4	1/4	4/4	6	1	1/4	1/4	1		-2	58	Bb3	3	59
3	3	9	9	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	41
3	3	9	9	1.0	1/4	1/4	4/4	5	1	1/4	1/4	1		1	67	G4	4	53
3	3	9	9	1.0	1/4	1/4	4/4	7	1	1/4	1/4	1		1	67	G4	4	65
3	3	9	9	2.0	1/4	1/4	4/4	2	1	1/2	1/2	1		1	67	G4	4	44
3	3	9	9	2.0	1/4	1/4	4/4	5	2	1/2	1/2	1		1	67	G4	4	56
3	3	10	10	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		2	50	D3	3	51
3	3	10	10	2.0	1/2	1/2	4/4	6	2	1/2	1/2	1		2	50	D3	3	63
3	3	10	10	2.0	1/2	1/2	4/4	8	1	1/2	1/2	1		2	50	D3	3	69
3	3	10	10	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		3	57	A3	3	48
3	3	10	10	2.0	1/2	1/2	4/4	6	1	1/2	1/2	1		3	57	A3	3	60
3	3	10	10	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69	A4	4	42
3	3	10	10	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		3	69	A4	4	54
3	3	10	10	2.0	1/2	1/2	4/4	7	1	1/2	1/2	1		3	69	A4	4	66
3	3	11	11	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		6	66	F#4	4	45
3	3	11	11	1.0	3/4	3/4	4/4	5	2	1/4	1/4	1		6	66	F#4	4	57
4	4	12	12	4.0	0	0	4/4	4	1	1	1	1		1	43	G2	2	73
4	4	12	12	4.0	0	0	4/4	6	2	1	1	1		1	43	G2	2	77
4	4	12	12	4.0	0	0	4/4	8	1	1	1	1		1	43	G2	2	79
4	4	12	12	4.0	0	0	4/4	3	1	1	1	1		-2	58	Bb3	3	72
4	4	12	12	4.0	0	0	4/4	6	1	1	1	1		-2	58	Bb3	3	76
4	4	12	12	4.0	0	0	4/4	5	2	1	1	1		2	62	D4	4	75
4	4	12	12	4.0	0	0	4/4	1	1	1	1	1		1	67	G4	4	70
4	4	12	12	4.0	0	0	4/4	2	1	1	1	1		1	67	G4	4	71
4	4	12	12	4.0	0	0	4/4	5	1	1	1	1		1	67	G4	4	74
4	4	12	12	4.0	0	0	4/4	7	1	1	1	1		1	67	G4	4	78
5	5	16	16	2.0	0	0	4/4	4	1	1/2	1/2	1		-3	51	Eb3	3	86
5	5	16	16	2.0	0	0	4/4	6	2	1/2	1/2	1		-3	51	Eb3	3	94
5	5	16	16	2.0	0	0	4/4	8	1	1/2	1/2	1		-3	51	Eb3	3	98
5	5	16	16	2.0	0	0	4/4	3	1	1/2	1/2	1		-2	58	Bb3	3	84
5	5	16	16	2.0	0	0	4/4	6	1	1/2	1/2	1		-2	58	Bb3	3	92
5	5	16	16	2.0	0	0	4/4	5	2	1/2	1/2	1		-3	63	Eb4	4	90
5	5	16	16	2.0	0	0	4/4	1	1	1/2	1/2	1		1	67	G4	4	80
5	5	16	16	2.0	0	0	4/4	2	1	1/2	1/2	1		1	67	G4	4	82
5	5	16	16	2.0	0	0	4/4	5	1	1/2	1/2	1		1	67	G4	4	88
5	5	16	16	2.0	0	0	4/4	7	1	1/2	1/2	1		1	67	G4	4	96
5	5	18	18	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		2	50	D3	3	87
5	5	18	18	2.0	1/2	1/2	4/4	6	2	1/2	1/2	1		2	50	D3	3	95
5	5	18	18	2.0	1/2	1/2	4/4	8	1	1/2	1/2	1		2	50	D3	3	99
5	5	18	18	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		-2	58	Bb3	3	85
5	5	18	18	2.0	1/2	1/2	4/4	6	1	1/2	1/2	1		-2	58	Bb3	3	93
5	5	18	18	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		-1	65	F4	4	83
5	5	18	18	2.0	1/2	1/2	4/4	5	2	1/2	1/2	1		-1	65	F4	4	91
5	5	18	18	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		-2	70	Bb4	4	81
5	5	18	18	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		-2	70	Bb4	4	89
5	5	18	18	2.0	1/2	1/2	4/4	7	1	1/2	1/2	1		-2	70	Bb4	4	97
6	6	20	20	2.0	0	0	4/4	4	1	1/2	1/2	1		0	48	C3	3	106
6	6	20	20	2.0	0	0	4/4	6	2	1/2	1/2	1		0	48	C3	3	115
6	6	20	20	2.0	0	0	4/4	8	1	1/2	1/2	1		0	48	C3	3	119
6	6	20	20	2.0	0	0	4/4	3	1	1/2	1/2	1		3	57	A3	3	104
6	6	20	20	2.0	0	0	4/4	6	1	1/2	1/2	1		3	57	A3	3	113
6	6	20	20	2.0	0	0	4/4	2	1	1/2	1/2	1		-3	63	Eb4	4	102
6	6	20	20	2.0	0	0	4/4	5	2	1/2	1/2	1		-3	63	Eb4	4	110
6	6	20	20	2.0	0	0	4/4	1	1	1/2	1/2	1		0	72	C5	5	100
6	6	20	20	2.0	0	0	4/4	5	1	1/2	1/2	1		0	72	C5	5	108
6	6	20	20	2.0	0	0	4/4	7	1	1/2	1/2	1		0	72	C5	5	117
6	6	22	22	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		2	50	D3	3	107
6	6	22	22	2.0	1/2	1/2	4/4	6	2	1/2	1/2	1		2	50	D3	3	116
6	6	22	22	2.0	1/2	1/2	4/4	8	1	1/2	1/2	1		2	50	D3	3	120
6	6	22	22	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		-2	58	Bb3	3	105
6	6	22	22	2.0	1/2	1/2	4/4	6	1	1/2	1/2	1		-2	58	Bb3	3	114
6	6	22	22	2.0	1/2	1/2	4/4	5	3	1/2	1/2	1		2	62	D4	4	112
6	6	22	22	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		-1	65	F4	4	103
6	6	22	22	2.0	1/2	1/2	4/4	5	2	1/2	1/2	1		-1	65	F4	4	111
6	6	22	22	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		-2	70	Bb4	4	101
6	6	22	22	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		-2	70	Bb4	4	109
6	6	22	22	2.0	1/2	1/2	4/4	7	1	1/2	1/2	1		-2	70	Bb4	4	118
7	7	24	24	2.0	0	0	4/4	4	1	1/2	1/2	1		3	45	A2	2	128
7	7	24	24	2.0	0	0	4/4	6	2	1/2	1/2	1		3	45	A2	2	139
7	7	24	24	2.0	0	0	4/4	8	1	1/2	1/2	1		3	45	A2	2	143
7	7	24	24	2.0	0	0	4/4	6	1	1/2	1/2	1		-1	53	F3	3	137
