mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	2.0	0	1/2	4/4	4	1	1/2	1/2	1		0	48	C3	3	3
1	1	0	0	2.0	0	1/2	4/4	6	2	1/2	1/2	1		0	48	C3	3	8
1	1	0	0	2.0	0	1/2	4/4	8	1	1/2	1/2	1		0	48	C3	3	10
1	1	0	0	2.0	0	1/2	4/4	6	1	1/2	1/2	1		0	60	C4	4	7
1	1	0	0	2.0	0	1/2	4/4	3	1	1/2	1/2	1		4	64	E4	4	2
1	1	0	0	2.0	0	1/2	4/4	5	3	1/2	1/2	1		4	64	E4	4	6
1	1	0	0	2.0	0	1/2	4/4	2	1	1/2	1/2	1		1	67	G4	4	1
1	1	0	0	2.0	0	1/2	4/4	5	2	1/2	1/2	1		1	67	G4	4	5
1	1	0	0	2.0	0	1/2	4/4	1	1	1/2	1/2	1		0	72	C5	5	0
1	1	0	0	2.0	0	1/2	4/4	5	1	1/2	1/2	1		0	72	C5	5	4
1	1	0	0	2.0	0	1/2	4/4	7	1	1/2	1/2	1		0	72	C5	5	9
2	2	2	2	2.0	0	0	4/4	4	1	1/2	1/2	1		4	52	E3	3	17
2	2	2	2	4.0	0	0	4/4	6	2	1	1	1		4	52	E3	3	24
2	2	2	2	4.0	0	0	4/4	8	1	1	1	1		4	52	E3	3	27
2	2	2	2	2.0	0	0	4/4	3	1	1/2	1/2	1		0	60	C4	4	15
2	2	2	2	4.0	0	0	4/4	6	1	1	1	1		0	60	C4	4	23
2	2	2	2	2.0	0	0	4/4	2	1	1/2	1/2	1		1	67	G4	4	13
2	2	2	2	2.0	0	0	4/4	5	2	1/2	1/2	1		1	67	G4	4	21
2	2	2	2	2.0	0	0	4/4	1	1	1/2	1/2	1		0	72	C5	5	11
2	2	2	2	2.0	0	0	4/4	5	1	1/2	1/2	1		0	72	C5	5	19
2	2	2	2	2.0	0	0	4/4	7	1	1/2	1/2	1		0	72	C5	5	25
2	2	4	4	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		4	52	E3	3	18
2	2	4	4	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		0	60	C4	4	16
2	2	4	4	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		1	67	G4	4	12
2	2	4	4	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1	1	1	67	G4	4	14
2	2	4	4	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		1	67	G4	4	20
2	2	4	4	2.0	1/2	1/2	4/4	5	2	1/2	1/2	1	1	1	67	G4	4	22
2	2	4	4	2.0	1/2	1/2	4/4	7	1	1/2	1/2	1		1	67	G4	4	26
3	3	6	6	2.0	0	0	4/4	4	1	1/2	1/2	1		-1	53	F3	3	34
3	3	6	6	2.0	0	0	4/4	6	2	1/2	1/2	1		-1	53	F3	3	42
3	3	6	6	2.0	0	0	4/4	8	1	1/2	1/2	1		-1	53	F3	3	46
3	3	6	6	2.0	0	0	4/4	3	1	1/2	1/2	1		0	60	C4	4	32
3	3	6	6	2.0	0	0	4/4	6	1	1/2	1/2	1		0	60	C4	4	40
3	3	6	6	2.0	0	0	4/4	2	1	1/2	1/2	1	-1	1	67	G4	4	30
3	3	6	6	2.0	0	0	4/4	5	2	1/2	1/2	1	-1	1	67	G4	4	38
3	3	6	6	2.0	0	0	4/4	1	1	1/2	1/2	1		3	69	A4	4	28
3	3	6	6	2.0	0	0	4/4	5	1	1/2	1/2	1		3	69	A4	4	36
3	3	6	6	2.0	0	0	4/4	7	1	1/2	1/2	1		3	69	A4	4	44
3	3	8	8	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		2	50	D3	3	35
3	3	8	8	2.0	1/2	1/2	4/4	6	2	1/2	1/2	1		2	50	D3	3	43
3	3	8	8	2.0	1/2	1/2	4/4	8	1	1/2	1/2	1		2	50	D3	3	47
3	3	8	8	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		2	62	D4	4	33
3	3	8	8	2.0	1/2	1/2	4/4	6	1	1/2	1/2	1		2	62	D4	4	41
3	3	8	8	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		-1	65	F4	4	31
3	3	8	8	2.0	1/2	1/2	4/4	5	2	1/2	1/2	1		-1	65	F4	4	39
3	3	8	8	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69	A4	4	29
3	3	8	8	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		3	69	A4	4	37
3	3	8	8	2.0	1/2	1/2	4/4	7	1	1/2	1/2	1		3	69	A4	4	45
4	4	10	10	2.0	0	0	4/4	4	1	1/2	1/2	1		5	47	B2	2	54
4	4	10	10	2.0	0	0	4/4	6	2	1/2	1/2	1		5	47	B2	2	61
4	4	10	10	2.0	0	0	4/4	8	1	1/2	1/2	1		5	47	B2	2	65
4	4	10	10	2.0	0	0	4/4	3	1	1/2	1/2	1		1	55	G3	3	52
4	4	10	10	4.0	0	0	4/4	6	1	1	1	1		1	55	G3	3	60
4	4	10	10	2.0	0	0	4/4	2	1	1/2	1/2	1		2	62	D4	4	50
4	4	10	10	2.0	0	0	4/4	5	2	1/2	1/2	1		2	62	D4	4	58
4	4	10	10	2.0	0	0	4/4	1	1	1/2	1/2	1		1	67	G4	4	48
4	4	10	10	2.0	0	0	4/4	5	1	1/2	1/2	1		1	67	G4	4	56
4	4	10	10	2.0	0	0	4/4	7	1	1/2	1/2	1		1	67	G4	4	63
4	4	12	12	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		1	43	G2	2	55
4	4	12	12	2.0	1/2	1/2	4/4	6	2	1/2	1/2	1		1	43	G2	2	62
4	4	12	12	2.0	1/2	1/2	4/4	8	1	1/2	1/2	1		1	43	G2	2	66
4	4	12	12	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		1	55	G3	3	53
4	4	12	12	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		5	59	B3	3	51
4	4	12	12	2.0	1/2	1/2	4/4	5	2	1/2	1/2	1		5	59	B3	3	59
4	4	12	12	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		-1	65	F4	4	49
4	4	12	12	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		-1	65	F4	4	57
4	4	12	12	2.0	1/2	1/2	4/4	7	1	1/2	1/2	1		-1	65	F4	4	64
5	5	14	14	2.0	0	0	4/4	4	1	1/2	1/2	1		0	48	C3	3	73
5	5	14	14	2.0	0	0	4/4	6	2	1/2	1/2	1		0	48	C3	3	81
5	5	14	14	4.0	0	0	4/4	8	1	1	1	1		0	48	C3	3	85
5	5	14	14	2.0	0	0	4/4	3	1	1/2	1/2	1		1	55	G3	3	71
5	5	14	14	2.0	0	0	4/4	6	1	1/2	1/2	1		1	55	G3	3	79
5	5	14	14	2.0	0	0	4/4	2	1	1/2	1/2	1		0	60	C4	4	69
5	5	14	14	2.0	0	0	4/4	5	2	1/2	1/2	1		0	60	C4	4	77
5	5	14	14	2.0	0	0	4/4	1	1	1/2	1/2	1		4	64	E4	4	67
5	5	14	14	2.0	0	0	4/4	5	1	1/2	1/2	1		4	64	E4	4	75
5	5	14	14	2.0	0	0	4/4	7	1	1/2	1/2	1		4	64	E4	4	83
5	5	16	16	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		0	48	C3	3	74
5	5	16	16	2.0	1/2	1/2	4/4	6	2	1/2	1/2	1		0	48	C3	3	82
5	5	16	16	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		4	52	E3	3	72
5	5	16	16	2.0	1/2	1/2	4/4	6	1	1/2	1/2	1		4	52	E3	3	80
5	5	16	16	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		1	55	G3	3	70
5	5	16	16	2.0	1/2	1/2	4/4	5	2	1/2	1/2	1		1	55	G3	3	78
5	5	16	16	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		0	60	C4	4	68
5	5	16	16	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		0	60	C4	4	76
5	5	16	16	2.0	1/2	1/2	4/4	7	1	1/2	1/2	1		0	60	C4	4	84
6	6	20	20	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		0	48	C3	3	89
6	6	20	20	2.0	1/2	1/2	4/4	6	2	1/2	1/2	1		0	48	C3	3	93
6	6	20	20	2.0	1/2	1/2	4/4	8	1	1/2	1/2	1		0	48	C3	3	95
6	6	20	20	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		1	55	G3	3	88
6	6	20	20	2.0	1/2	1/2	4/4	6	1	1/2	1/2	1		1	55	G3	3	92
6	6	20	20	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		0	60	C4	4	87
6	6	20	20	2.0	1/2	1/2	4/4	5	2	1/2	1/2	1		0	60	C4	4	91
6	6	20	20	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		4	64	E4	4	86
6	6	20	20	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		4	64	E4	4	90
6	6	20	20	2.0	1/2	1/2	4/4	7	1	1/2	1/2	1		4	64	E4	4	94
7	7	22	22	2.0	0	0	4/4	4	1	1/2	1/2	1		5	47	B2	2	102
7	7	22	22	2.0	0	0	4/4	6	2	1/2	1/2	1		5	47	B2	2	109
7	7	22	22	2.0	0	0	4/4	8	1	1/2	1/2	1		5	47	B2	2	113
7	7	22	22	2.0	0	0	4/4	3	1	1/2	1/2	1		1	55	G3	3	100
7	7	22	22	4.0	0	0	4/4	6	1	1	1	1		1	55	G3	3	108
7	7	22	22	2.0	0	0	4/4	2	1	1/2	1/2	1		2	62	D4	4	98
7	7	22	22	2.0	0	0	4/4	5	2	1/2	1/2	1		2	62	D4	4	106
7	7	22	22	2.0	0	0	4/4	1	1	1/2	1/2	1		-1	65	F4	4	96
7	7	22	22	2.0	0	0	4/4	5	1	1/2	1/2	1		-1	65	F4	4	104
7	7	22	22	2.0	0	0	4/4	7	1	1/2	1/2	1		-1	65	F4	4	111
7	7	24	24	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1	1	0	48	C3	3	103
7	7	24	24	2.0	1/2	1/2	4/4	6	2	1/2	1/2	1	1	0	48	C3	3	110
7	7	24	24	2.0	1/2	1/2	4/4	8	1	1/2	1/2	1	1	0	48	C3	3	114
7	7	24	24	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		1	55	G3	3	101
7	7	24	24	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		0	60	C4	4	99
7	7	24	24	2.0	1/2	1/2	4/4	5	2	1/2	1/2	1		0	60	C4	4	107
7	7	24	24	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		4	64	E4	4	97
7	7	24	24	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		4	64	E4	4	105
7	7	24	24	2.0	1/2	1/2	4/4	7	1	1/2	1/2	1		4	64	E4	4	112
8	8	26	26	1.0	0	0	4/4	4	1	1/4	1/4	1	-1	0	48	C3	3	123
8	8	26	26	1.0	0	0	4/4	6	2	1/4	1/4	1	-1	0	48	C3	3	133
8	8	26	26	1.0	0	0	4/4	8	1	1/4	1/4	1	-1	0	48	C3	3	139
8	8	26	26	1.0	0	0	4/4	3	1	1/4	1/4	1		6	54	F#3	3	120
8	8	26	26	1.0	0	0	4/4	6	1	1/4	1/4	1		6	54	F#3	3	131
8	8	26	26	1.0	0	0	4/4	2	1	1/4	1/4	1		3	57	A3	3	117
8	8	26	26	1.0	0	0	4/4	5	2	1/4	1/4	1		3	57	A3	3	129
8	8	26	26	2.0	0	0	4/4	1	1	1/2	1/2	1		2	62	D4	4	115
8	8	26	26	2.0	0	0	4/4	5	1	1/2	1/2	1		2	62	D4	4	127
8	8	26	26	2.0	0	0	4/4	7	1	1/2	1/2	1		2	62	D4	4	137
8	8	27	27	1.0	1/4	1/4	4/4	4	1	1/4	1/4	1		5	47	B2	2	124
8	8	27	27	1.0	1/4	1/4	4/4	6	2	1/4	1/4	1		5	47	B2	2	134
8	8	27	27	1.0	1/4	1/4	4/4	8	1	1/4	1/4	1		5	47	B2	2	140
8	8	27	27	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	118
8	8	27	27	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		1	55	G3	3	121
8	8	27	27	3.0	1/4	1/4	4/4	6	1	3/4	1/2	3/2	1	1	55	G3	3	132
8	8	27	27	3.0	1/4	1/4	4/4	5	2	3/4	1/2	3/2		5	59	B3	3	130
8	8	28	28	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		4	52	E3	3	125
8	8	28	28	1.0	1/2	1/2	4/4	6	2	1/4	1/4	1		4	52	E3	3	135
8	8	28	28	1.0	1/2	1/2	4/4	8	1	1/4	1/4	1		4	52	E3	3	141
8	8	28	28	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1	1	1	55	G3	3	122
8	8	28	28	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		5	59	B3	3	119
8	8	28	28	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		1	67	G4	4	116
8	8	28	28	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		1	67	G4	4	128
8	8	28	28	2.0	1/2	1/2	4/4	7	1	1/2	1/2	1		1	67	G4	4	138
8	8	29	29	1.0	3/4	3/4	4/4	4	1	1/4	1/4	1		2	50	D3	3	126
8	8	29	29	1.0	3/4	3/4	4/4	6	2	1/4	1/4	1		2	50	D3	3	136
8	8	29	29	1.0	3/4	3/4	4/4	8	1	1/4	1/4	1		2	50	D3	3	142
9	9	30	30	2.0	0	0	4/4	4	1	1/2	1/2	1		0	48	C3	3	150
9	9	30	30	2.0	0	0	4/4	6	2	1/2	1/2	1		0	48	C3	3	159
9	9	30	30	2.0	0	0	4/4	8	1	1/2	1/2	1		0	48	C3	3	163
9	9	30	30	2.0	0	0	4/4	3	1	1/2	1/2	1	-1	1	55	G3	3	148
